,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t)
9566,0.76041603,0.76444817,0.76142883,0.76836014,0.7661686,0.70050937,0.50614405,0.4964173,0.76065636,0.7425957,0.7313652,0.7524624
9567,0.7524624,0.7602806,0.75802803,0.76099586,0.7647877,0.542587,0.501313,0.50082403,0.76065636,0.7425957,0.7269211,0.7467804
9568,0.7467804,0.75232124,0.74990654,0.7528782,0.76202583,0.4568985,0.49301824,0.502492,0.76065636,0.7425957,0.7255707,0.74791527
9569,0.74791527,0.7464466,0.74650574,0.7536354,0.75964737,0.47693026,0.48702353,0.50248396,0.7601757,0.7465458,0.7255707,0.7475376
9570,0.7475376,0.74796104,0.75009537,0.7558994,0.7561188,0.47092044,0.48180777,0.5013096,0.7601757,0.74881554,0.7317505,0.74469566
9571,0.74469566,0.7475815,0.7444267,0.7515583,0.7529354,0.4253341,0.47548303,0.4989538,0.75912094,0.7499008,0.73291016,0.738636
9572,0.738636,0.7445507,0.74178314,0.7451401,0.7501354,0.3429373,0.46604034,0.49495465,0.75777435,0.7499008,0.73600006,0.74261475
9573,0.74261475,0.738678,0.74121666,0.7468376,0.74929047,0.42725277,0.46150446,0.4907396,0.75748634,0.7499008,0.7369633,0.74071884
9574,0.74071884,0.7424679,0.7421627,0.74967,0.74783325,0.40033323,0.45662785,0.48627558,0.75681496,0.75019646,0.7327175,0.74071884
9575,0.74071884,0.7407627,0.7380047,0.7455158,0.74645233,0.40033323,0.45290655,0.48187107,0.7534542,0.7523689,0.7331028,0.7390156
9576,0.7390156,0.740572,0.7385731,0.74702835,0.7453022,0.37365502,0.448903,0.4774509,0.749424,0.7523689,0.73291016,0.7359848
9577,0.7359848,0.7388668,0.7368736,0.7445717,0.7447643,0.32897317,0.44376776,0.47276488,0.74884796,0.7541466,0.73561287,0.7399616
9578,0.7399616,0.735836,0.7366829,0.7434406,0.74422646,0.43054575,0.44285882,0.46881253,0.7487507,0.75424385,0.73426056,0.7431812
9579,0.7431812,0.739624,0.7408409,0.7474041,0.7447262,0.50197464,0.44472575,0.46606869,0.7458706,0.75424385,0.7331028,0.74715805
9580,0.74715805,0.74303436,0.7436733,0.7521229,0.7460308,0.5789629,0.44929355,0.46489647,0.7454872,0.75424385,0.7327175,0.7435608
9581,0.7435608,0.7462559,0.744051,0.7521229,0.74695015,0.50694126,0.45045885,0.46421966,0.74567986,0.75424385,0.7323303,0.7399616
9582,0.7399616,0.7432251,0.7400837,0.74910164,0.74775696,0.44362533,0.44894508,0.4633392,0.74567986,0.75424385,0.7323303,0.74147606
9583,0.74147606,0.73981285,0.7380047,0.7481594,0.74806404,0.47674263,0.44903898,0.4626559,0.74567986,0.75424385,0.7313652,0.7378769
9584,0.7378769,0.7407627,0.7381954,0.7468376,0.7469883,0.4143442,0.446702,0.46158594,0.74567986,0.75424385,0.73677254,0.7393913
9585,0.7393913,0.7375412,0.7374401,0.74702835,0.74541664,0.45020533,0.44617653,0.4606123,0.74567986,0.75424385,0.7344551,0.7418556
9586,0.7418556,0.73924446,0.7387619,0.74834824,0.7450714,0.50654006,0.4477604,0.46018803,0.74567986,0.75424385,0.73078537,0.7431812
9587,0.7431812,0.74170876,0.7402725,0.7508011,0.7457218,0.53591543,0.4501579,0.46038553,0.74606323,0.75424385,0.73078537,0.736742
9588,0.736742,0.74303436,0.74121666,0.7455158,0.7447643,0.41178602,0.4475639,0.45996264,0.74606323,0.75424385,0.73638725,0.7416649
9589,0.7416649,0.7367821,0.73838425,0.7460823,0.7455311,0.51705945,0.44928676,0.4600101,0.74606323,0.75424385,0.7369633,0.74015045
9590,0.74015045,0.741518,0.7385731,0.74834824,0.7456856,0.48874903,0.44972667,0.4601466,0.7446213,0.75424385,0.7352257,0.7397709
9591,0.7397709,0.7401924,0.7374401,0.7475929,0.74526215,0.48135298,0.4499757,0.46031156,0.7446213,0.7535534,0.730978,0.73560524
9592,0.73560524,0.739624,0.7372513,0.74419403,0.74372864,0.40469778,0.44734073,0.4598535,0.7445259,0.75177765,0.7207432,0.73503685
9593,0.73503685,0.73602295,0.73290443,0.743063,0.7433834,0.39489126,0.44507104,0.45897877,0.7423191,0.7456589,0.7220936,0.7329521
9594,0.7329521,0.73488617,0.73158264,0.74230576,0.7416191,0.3588434,0.44202042,0.45759588,0.7416458,0.7449684,0.72499084,0.73371124
9595,0.73371124,0.7333698,0.73158264,0.7424946,0.7403145,0.3820594,0.4404435,0.45613647,0.7416458,0.7449684,0.7273083,0.7410965
9596,0.7410965,0.733181,0.737627,0.74230576,0.7405834,0.56519705,0.44481987,0.45594892,0.7416458,0.7420063,0.7282753,0.7422352
9597,0.7422352,0.74094963,0.7387619,0.74967,0.7419243,0.5878208,0.44930357,0.4568029,0.7403984,0.74180984,0.7331028,0.74280167
9598,0.74280167,0.7420883,0.74178314,0.74495125,0.74349785,0.59956574,0.45340812,0.45840523,0.7419338,0.74180984,0.73329735,0.74015045
9599,0.74015045,0.7432251,0.7427273,0.74853706,0.744957,0.5308745,0.45484772,0.46000946,0.7424145,0.74180984,0.72846603,0.74204445
9600,0.74204445,0.741518,0.7385731,0.7489128,0.74664307,0.5753789,0.4574619,0.4618782,0.7424145,0.74180984,0.72846603,0.7416649
9601,0.7416649,0.7418976,0.7389507,0.7509899,0.7467575,0.5647427,0.45932627,0.4637907,0.7424145,0.74180984,0.7273083,0.73958206
9602,0.73958206,0.741518,0.7387619,0.74721336,0.74622154,0.5067288,0.45935217,0.46532652,0.7424145,0.74180984,0.7230606,0.7431812
9603,0.7431812,0.739624,0.7414055,0.74778175,0.74629784,0.5984892,0.4620372,0.4671564,0.7424145,0.74180984,0.72846603,0.74015045
9604,0.74015045,0.7434139,0.7400837,0.7494812,0.74629784,0.5166303,0.46199265,0.46861038,0.7454872,0.74180984,0.7305908,0.7418556
9605,0.7418556,0.74113846,0.7389507,0.74910164,0.7462597,0.55965376,0.46322578,0.47004965,0.74596786,0.74180984,0.73020554,0.7403412
9606,0.7403412,0.74170876,0.7385731,0.748724,0.74599266,0.5183529,0.46312314,0.4711781,0.74596786,0.74180984,0.73117256,0.7416649
9607,0.7416649,0.7401924,0.7381954,0.7481594,0.7464123,0.55451864,0.46402425,0.47228265,0.7457752,0.7411194,0.7303982,0.7399616
9608,0.7399616,0.7413292,0.7381954,0.7481594,0.7457619,0.50525427,0.46351552,0.47305235,0.7451019,0.7411194,0.7275028,0.74053
9609,0.74053,0.739624,0.7372513,0.74853706,0.74583817,0.5227787,0.4635483,0.47367546,0.7446213,0.7411194,0.72943306,0.7441292
9610,0.7441292,0.740572,0.74254036,0.7492924,0.74629784,0.6224955,0.46619093,0.47476572,0.7451992,0.7411194,0.7275028,0.736742
9611,0.736742,0.7434139,0.7402725,0.74438286,0.7455692,0.4319694,0.46292213,0.47490594,0.7451992,0.7411194,0.7290478,0.738636
9612,0.738636,0.7369709,0.7366829,0.74627113,0.744957,0.4821108,0.46175534,0.47475684,0.7449093,0.7411194,0.7292404,0.74015045
9613,0.74015045,0.7382984,0.7366829,0.7453289,0.7449951,0.5209164,0.46197513,0.47468677,0.7449093,0.7411194,0.73020554,0.7456436
9614,0.7456436,0.73981285,0.7421627,0.7479706,0.7460308,0.63889515,0.46614882,0.47556534,0.7449093,0.7411194,0.74295235,0.74469566
9615,0.74469566,0.7453098,0.7427273,0.753067,0.74614525,0.61316484,0.46872556,0.4768452,0.74500656,0.7411194,0.74739265,0.7392044
9616,0.7392044,0.74435997,0.74102783,0.7406063,0.74664307,0.48386252,0.46674448,0.47742546,0.74500656,0.7411194,0.7444973,0.72670364
9617,0.72670364,0.73905563,0.7368736,0.73607635,0.74422646,0.30464768,0.45615736,0.4755189,0.74500656,0.7411194,0.74777985,0.7301121
9618,0.7301121,0.72597885,0.72686195,0.7351341,0.7421951,0.37763906,0.45042697,0.47271046,0.7400131,0.7386513,0.74777985,0.7306824
9619,0.7306824,0.7293911,0.72818375,0.7370224,0.73916435,0.38976282,0.44651785,0.46958834,0.7400131,0.7386513,0.74874496,0.73181725
9620,0.73181725,0.73033905,0.73101616,0.7396641,0.736557,0.41528928,0.44448906,0.46663633,0.7400131,0.7386513,0.7454624,0.73636246
9621,0.73636246,0.73166466,0.733284,0.7411747,0.735981,0.51011664,0.44641623,0.46470627,0.7400131,0.7386513,0.737545,0.7361717
9622,0.7361717,0.7362118,0.73423004,0.7432518,0.7378979,0.50652987,0.44800502,0.46351802,0.7400131,0.7386513,0.7361927,0.742424
9623,0.742424,0.7362118,0.7389507,0.7455158,0.7403908,0.6201233,0.45395783,0.46390042,0.7400131,0.7386513,0.73600006,0.73560524
9624,0.73560524,0.74227715,0.73913956,0.7440052,0.7413902,0.49396688,0.4538323,0.4641782,0.739151,0.7386513,0.73155785,0.735796
9625,0.735796,0.73488617,0.73441696,0.7438164,0.7421951,0.49749368,0.45400202,0.46443847,0.7381897,0.7386513,0.7251835,0.7333317
9626,0.7333317,0.735836,0.73441696,0.7424946,0.74158096,0.45495015,0.4524872,0.46430746,0.7381897,0.7386513,0.7261505,0.7308712
9627,0.7308712,0.73299026,0.733284,0.73664284,0.7405071,0.4146282,0.44967148,0.4635721,0.738863,0.7386513,0.7265377,0.72935677
9628,0.72935677,0.7312851,0.7291298,0.73607635,0.7378597,0.39044225,0.44655108,0.4622851,0.73934364,0.7386513,0.71939087,0.7378769
9629,0.7378769,0.7292023,0.73441696,0.73664284,0.7383213,0.5643482,0.45046794,0.4621326,0.73934364,0.7386513,0.7275028,0.7390156
9630,0.7390156,0.73848724,0.73649406,0.74438286,0.7389736,0.58334017,0.45452723,0.4629196,0.73934364,0.7386513,0.7290478,0.7340908
9631,0.7340908,0.7388668,0.7361164,0.7417412,0.7391262,0.49138373,0.45427835,0.46349344,0.73934364,0.7386513,0.72325134,0.738636
9632,0.738636,0.7339401,0.73706245,0.7413635,0.74069977,0.5708901,0.45748842,0.46467134,0.73934364,0.7386513,0.70973396,0.73636246
9633,0.73636246,0.73791885,0.73630524,0.7451401,0.7421169,0.52891135,0.45845276,0.4658296,0.73828506,0.7386513,0.704134,0.73503685
9634,0.73503685,0.7362118,0.7334728,0.7432518,0.7415428,0.50454044,0.4583307,0.46672893,0.73828506,0.7386513,0.6964073,0.734848
9635,0.734848,0.73488617,0.7353611,0.7432518,0.74069977,0.5008472,0.45817825,0.4674142,0.73828506,0.7386513,0.69833946,0.73371124
9636,0.73371124,0.7343178,0.7334728,0.7424946,0.74062157,0.47743565,0.45732117,0.46777052,0.73828506,0.7386513,0.70432854,0.73769
9637,0.73769,0.7339401,0.73498344,0.7432518,0.7404289,0.56613684,0.45961124,0.46856838,0.7404957,0.7386513,0.7020092,0.7384453
9638,0.7384453,0.7377281,0.7351723,0.74193,0.74085236,0.58183557,0.46201652,0.46974528,0.7404957,0.7386513,0.7037468,0.7390156
9639,0.7390156,0.7375412,0.7361164,0.74570465,0.74165726,0.5942912,0.46434945,0.4712092,0.7404957,0.7386513,0.7010441,0.751894
9640,0.751894,0.73924446,0.74858475,0.74834824,0.74510956,0.78786266,0.47547972,0.47487274,0.74635315,0.74171257,0.69737434,0.7524624
9641,0.7524624,0.75175285,0.7529278,0.76005363,0.7489071,0.79376656,0.48449504,0.47982237,0.74855804,0.7439804,0.6931248,0.7520828
9642,0.7520828,0.752512,0.75009537,0.75948715,0.7518215,0.7825865,0.49106652,0.4852536,0.74855804,0.7439804,0.6975689,0.7558708
9643,0.7558708,0.75175285,0.75330544,0.7598648,0.755352,0.82513386,0.49865526,0.49129793,0.7487507,0.7441788,0.69776154,0.7564373
9644,0.7564373,0.75610924,0.75330544,0.76231766,0.7588806,0.83118993,0.50463015,0.49747133,0.7487507,0.74486923,0.6964073,0.7543545
9645,0.7543545,0.7563,0.7542496,0.76345253,0.75937843,0.7617115,0.5073602,0.5030214,0.7499981,0.74585533,0.7010441,0.7460232
9646,0.7460232,0.75440407,0.7510395,0.75476646,0.7580757,0.5496014,0.50300986,0.5064873,0.75009537,0.74585533,0.70316696,0.74015045
9647,0.74015045,0.74549866,0.74329567,0.74645996,0.7556591,0.44649535,0.49493554,0.5074519,0.7505722,0.74585533,0.70664406,0.73882484
9648,0.73882484,0.73981285,0.7419739,0.74702835,0.7522068,0.42581248,0.4873162,0.5065174,0.7535515,0.74585533,0.7068367,0.7390156
9649,0.7390156,0.7388668,0.74178314,0.71738625,0.7486763,0.43021774,0.48123312,0.5044077,0.7534542,0.74585533,0.70490646,0.72992325
9650,0.72992325,0.7400036,0.7374401,0.73060036,0.74372864,0.30418456,0.46972668,0.50014323,0.7512455,0.74585533,0.70220375,0.7049236
9651,0.7049236,0.72976875,0.731205,0.70436096,0.73540497,0.14162096,0.44262522,0.4906629,0.7480774,0.74585533,0.7045212,0.73446846
9652,0.73446846,0.7047558,0.73215103,0.71191216,0.73425484,0.497868,0.4429663,0.48315498,0.7480774,0.74585533,0.6981468,0.7208328
9653,0.7208328,0.7350769,0.7325287,0.7300358,0.7306099,0.4087264,0.43365183,0.4750629,0.7480774,0.74585533,0.6979523,0.7249985
9654,0.7249985,0.721241,0.72554016,0.727581,0.72777176,0.4448108,0.42972067,0.46770892,0.7435665,0.7439804,0.69660187,0.73636246
9655,0.73636246,0.72465324,0.7334728,0.733057,0.7290764,0.5348226,0.43524486,0.46306276,0.73963165,0.7439804,0.69776154,0.73314285
9656,0.73314285,0.7362118,0.73498344,0.7383423,0.7347908,0.51052916,0.4375932,0.45987168,0.73895836,0.7439804,0.6950569,0.7179909
9657,0.7179909,0.7326107,0.7293167,0.72644806,0.73145294,0.4097907,0.428818,0.4553538,0.738863,0.7439804,0.6993065,0.71344566
9658,0.71344566,0.7172642,0.71609306,0.7185211,0.7299576,0.38356853,0.4190802,0.4495589,0.7318535,0.7390442,0.7020092,0.70189285
9659,0.70189285,0.71328354,0.71061707,0.7113457,0.72527695,0.3229348,0.4036432,0.44146624,0.72782135,0.73618126,0.708189,0.70568085
9660,0.70568085,0.70191383,0.70306015,0.7081375,0.7190628,0.36006474,0.39498514,0.43305328,0.72397995,0.73223305,0.70741653,0.7058716
9661,0.7058716,0.7055149,0.7049484,0.708704,0.7135391,0.36202878,0.38914046,0.42501414,0.72397995,0.73223305,0.71089363,0.7077656
9662,0.7077656,0.7062721,0.7108059,0.71398735,0.71147156,0.38316417,0.38679636,0.41805792,0.72397995,0.73223305,0.71185875,0.71136284
9663,0.71136284,0.70759964,0.70853806,0.7134228,0.7110481,0.42410606,0.38844982,0.4128632,0.72397995,0.73223305,0.7205486,0.70814323
9664,0.70814323,0.7117672,0.7102394,0.7168217,0.7123146,0.3983044,0.3882988,0.40867358,0.72397995,0.73223305,0.7217064,0.7071972
9665,0.7071972,0.7079773,0.7075958,0.7100239,0.7126217,0.3904553,0.3883761,0.4053392,0.72109985,0.73223305,0.7265377,0.69867325
9666,0.69867325,0.7072201,0.7040062,0.70700455,0.71116257,0.3243156,0.3831648,0.40150476,0.71438026,0.73223305,0.72537804,0.70132446
9667,0.70132446,0.6985016,0.6998482,0.70624924,0.70985985,0.3620516,0.38193077,0.39816087,0.7100601,0.7305584,0.7286606,0.70700645
9668,0.70700645,0.70134354,0.704195,0.70983505,0.70897675,0.43900526,0.3860144,0.39640018,0.7100601,0.7305584,0.72808266,0.700758
9669,0.700758,0.7066498,0.70438385,0.7073803,0.7074814,0.3829822,0.38560924,0.39490092,0.7100601,0.7305584,0.7255707,0.70624924
9670,0.70624924,0.700964,0.70306015,0.70775795,0.70728874,0.454691,0.39016193,0.39472097,0.7100601,0.7305584,0.7244129,0.7106056
9671,0.7106056,0.7058945,0.7075958,0.7130451,0.70970535,0.50727344,0.3977294,0.3962716,0.7097721,0.728878,0.7244129,0.7128773
9672,0.7128773,0.7104416,0.709671,0.7171993,0.71204376,0.53409815,0.40606758,0.39937925,0.7097721,0.72483253,0.7265377,0.7162857
9673,0.7162857,0.7125263,0.7130718,0.71946335,0.7139244,0.5739741,0.41573548,0.40403032,0.71121216,0.724144,0.7251835,0.71458244
9674,0.71458244,0.71650505,0.71326065,0.7226734,0.7167244,0.55058116,0.4226457,0.40929857,0.7113075,0.7240448,0.7327175,0.71003723
9675,0.71003723,0.7138519,0.71137047,0.7170105,0.71749115,0.4902959,0.42526734,0.41410023,0.7113075,0.72177315,0.7483597,0.71079636
9676,0.71079636,0.710062,0.7087269,0.71738625,0.7175293,0.50147253,0.42832544,0.41862634,0.7129402,0.7204914,0.749712,0.70833206
9677,0.70833206,0.7106304,0.7109947,0.7177639,0.71660805,0.46718132,0.4293662,0.4224803,0.7129402,0.7204914,0.7680588,0.705492
9678,0.705492,0.7079773,0.7047596,0.71247864,0.7144222,0.42883915,0.42854252,0.425379,0.7129402,0.7204914,0.78022575,0.7039776
9679,0.7039776,0.7053242,0.7045708,0.7117233,0.71227646,0.4085973,0.42722368,0.42740265,0.713707,0.7204914,0.7769432,0.7015133
9680,0.7015133,0.70323944,0.703249,0.7102146,0.7105503,0.37591428,0.42484778,0.42848954,0.7130356,0.7204914,0.79026794,0.70302963
9681,0.70302963,0.70134354,0.70438385,0.710968,0.70897675,0.40918845,0.42454082,0.4292903,0.7130356,0.7204914,0.7746239,0.7034073
9682,0.7034073,0.70267105,0.70173836,0.70775795,0.7079792,0.4179232,0.42503902,0.4300425,0.7122688,0.7175293,0.7838955,0.70928
9683,0.70928,0.7030506,0.7058945,0.71040344,0.70874596,0.54047173,0.43012545,0.43178323,0.7113075,0.710619,0.8010826,0.7109852
9684,0.7109852,0.7087364,0.70853806,0.7141762,0.710165,0.57137126,0.43574172,0.43443346,0.7111168,0.7091389,0.8153744,0.7149601
9685,0.7149601,0.7106304,0.71458244,0.72002983,0.7128887,0.6379993,0.4433478,0.4382569,0.7129402,0.70983124,0.8149872,0.71344566
9686,0.71344566,0.71460915,0.71382904,0.7204094,0.71499825,0.6034783,0.44846472,0.44246143,0.7129402,0.70983124,0.82097435,0.71969604
9687,0.71969604,0.71328354,0.71722794,0.7219181,0.71829796,0.69810724,0.45717484,0.44777554,0.714283,0.71121216,0.8198166,0.720644
9688,0.720644,0.71972656,0.7181721,0.725317,0.7205982,0.7107545,0.46477628,0.453729,0.71476364,0.71170425,0.82541656,0.72935677
9689,0.72935677,0.7199154,0.7266731,0.7292805,0.72431946,0.806716,0.4770242,0.46123442,0.7190857,0.71614647,0.82136154,0.7301121
9690,0.7301121,0.7288227,0.7278042,0.73399925,0.7273884,0.8136509,0.48703274,0.46947998,0.7196598,0.71673965,0.8493633,0.732008
9691,0.732008,0.7301483,0.7325287,0.7396641,0.73114777,0.8314317,0.4959937,0.478083,0.7241745,0.71920586,0.8474312,0.7316284
9692,0.7316284,0.7320442,0.7313938,0.7370224,0.7335644,0.8199889,0.5023915,0.48639813,0.7255173,0.71920586,0.84241104,0.73693085
9693,0.73693085,0.73147583,0.7346058,0.73890686,0.7368622,0.8696202,0.51080817,0.49493495,0.7292633,0.72127914,0.8395138,0.7308712
9694,0.7308712,0.7369709,0.7340393,0.7383423,0.73716927,0.7071408,0.51251245,0.502146,0.7292633,0.72127914,0.8377762,0.72727203
9695,0.72727203,0.7307186,0.73158264,0.7358875,0.73659515,0.62756646,0.51071376,0.5075121,0.73098946,0.72127914,0.8397083,0.73181725
9696,0.73181725,0.72711754,0.7304516,0.73664284,0.736557,0.6896174,0.51206654,0.5121079,0.7314701,0.72127914,0.8350735,0.7327633
9697,0.7327633,0.73147583,0.7304516,0.7334347,0.7367859,0.7018092,0.51327646,0.51605546,0.73579025,0.72127914,0.83410645,0.72727203
9698,0.72727203,0.7326107,0.7325287,0.7341881,0.73483086,0.5829542,0.5097168,0.51841646,0.7363663,0.72127914,0.8339138,0.7329521
9699,0.7329521,0.7273083,0.731205,0.7355099,0.7352505,0.6639518,0.5105206,0.52048516,0.73770905,0.72127914,0.8348808,0.7392044
9700,0.7392044,0.73299026,0.7385731,0.7392864,0.7376671,0.73501116,0.51514584,0.5231759,0.739727,0.72335243,0.8418331,0.75662804
9701,0.75662804,0.7394333,0.7538738,0.7481594,0.74269295,0.86046046,0.53077215,0.52882767,0.7475033,0.73134804,0.8453064,0.7553024
9702,0.7553024,0.7563,0.7551956,0.7564659,0.74725914,0.83561003,0.5413133,0.53570956,0.74817467,0.7320385,0.85960007,0.7723484
9703,0.7723484,0.75497437,0.77313995,0.7638283,0.7563877,0.9145146,0.56100434,0.5456245,0.7572956,0.741415,0.8549652,0.7852268
9704,0.7852268,0.77240944,0.7850399,0.7813854,0.7669735,0.953416,0.5846328,0.5588475,0.7633457,0.747633,0.8553524,0.7782192
9705,0.7782192,0.7852936,0.78182983,0.7840271,0.77487564,0.84886837,0.59672976,0.57213473,0.7633457,0.747633,0.86693954,0.7812481
9706,0.7812481,0.77809334,0.79486275,0.78497314,0.77986145,0.8616107,0.6068961,0.5850411,0.7687206,0.75276375,0.8632698,0.77840805
9707,0.77840805,0.7809353,0.779562,0.78364944,0.7845421,0.8183352,0.611199,0.59632975,0.7687206,0.75276375,0.8659725,0.78276443
9708,0.78276443,0.77809334,0.78862953,0.78572655,0.7866516,0.84055465,0.61605024,0.606447,0.77246475,0.7549362,0.873312,0.8073864
9709,0.8073864,0.78264046,0.8054409,0.78704834,0.7911396,0.9290767,0.6358982,0.6189853,0.7856178,0.76184464,0.87524223,0.79886436
9710,0.79886436,0.8068981,0.81941795,0.80233955,0.7953186,0.82102823,0.64335597,0.630686,0.7933941,0.7719116,0.8881817,0.8143921
9711,0.8143921,0.7987499,0.8190403,0.8076267,0.8020325,0.87495434,0.6583738,0.64340943,0.80251503,0.7719116,0.8852844,0.8075733
9712,0.8075733,0.8148556,0.82489777,0.8159332,0.8079395,0.79883885,0.66302097,0.6546289,0.8085613,0.7765522,0.87524223,0.8246193
9713,0.8246193,0.80784416,0.8237648,0.8164997,0.8164177,0.8577946,0.67670727,0.66666913,0.8085613,0.7770443,0.873312,0.8168564
9714,0.8168564,0.8245201,0.8292408,0.8246174,0.8183365,0.77922904,0.67941976,0.67690873,0.81077003,0.78375435,0.8690605,0.8270836
9715,0.8270836,0.8167515,0.8252754,0.8232956,0.824049,0.8169521,0.6864842,0.6866824,0.81077003,0.7843456,0.86790276,0.8518944
9716,0.8518944,0.82736397,0.85266304,0.83613396,0.83164406,0.88667196,0.7073987,0.69918466,0.82728577,0.7979679,0.8677101,0.8448849
9717,0.8448849,0.85105133,0.85077477,0.84708214,0.8392029,0.8225106,0.7159703,0.71110594,0.8358269,0.7979679,0.86867714,0.84090805
9718,0.84090805,0.84422874,0.84586334,0.84727097,0.8425007,0.78629184,0.71695966,0.7208645,0.842741,0.7979679,0.86964226,0.84602165
9719,0.84602165,0.8406296,0.8430309,0.84444046,0.84840775,0.804648,0.7185569,0.72902894,0.842741,0.7979679,0.86558723,0.83958244
9720,0.83958244,0.84498787,0.8413315,0.8440628,0.8509388,0.74238724,0.7122772,0.73415434,0.84514236,0.7979679,0.86346245,0.83825684
9721,0.83825684,0.8394909,0.84321976,0.8399086,0.84817696,0.72937524,0.70358706,0.7363087,0.84514236,0.7979679,0.86268806,0.8299236
9722,0.8299236,0.8383541,0.8386879,0.83877563,0.8451481,0.6489339,0.68805134,0.7345533,0.8459091,0.7979679,0.8541908,0.8373108
9723,0.8373108,0.82982635,0.83774185,0.8349991,0.8444176,0.6915484,0.6786713,0.73104846,0.8459091,0.7983608,0.8549652,0.8412857
9724,0.8412857,0.83721924,0.837553,0.83669853,0.8434601,0.7135446,0.67175967,0.72669697,0.85214806,0.7983608,0.8522606,0.83390236
9725,0.83390236,0.8413868,0.83849716,0.84217453,0.84230995,0.6387196,0.6586643,0.72028327,0.85118866,0.80220985,0.84511566,0.8475361
9726,0.8475361,0.833807,0.84529877,0.838398,0.8441906,0.7177967,0.65603805,0.7145642,0.84869194,0.81020737,0.838356,0.845644
9727,0.845644,0.84745026,0.84869576,0.8521805,0.84737206,0.6983934,0.6504424,0.70873594,0.8501339,0.8108978,0.83275604,0.8615513
9728,0.8615513,0.8457432,0.8626747,0.85406876,0.8522835,0.77752125,0.6554261,0.70518935,0.85723877,0.8255043,0.81749916,0.8526497
9729,0.8526497,0.8614731,0.85814285,0.85954285,0.85458374,0.6892337,0.65074193,0.7013031,0.85723877,0.8288593,0.8093872,0.86003685
9730,0.86003685,0.85256577,0.8585205,0.8591652,0.85987663,0.7271077,0.6502889,0.6980927,0.85723877,0.8288593,0.8107395,0.8653412
9731,0.8653412,0.85938835,0.869854,0.86369514,0.8634834,0.7528672,0.65165263,0.69582975,0.8608875,0.8326111,0.8203945,0.86382484
9732,0.86382484,0.8654537,0.86626434,0.86992455,0.8671646,0.7361531,0.64950496,0.6935385,0.8608875,0.8326111,0.81614685,0.8700752
9733,0.8700752,0.8639374,0.8689079,0.86935997,0.86889076,0.768965,0.6502324,0.69186836,0.8613682,0.83734703,0.80958176,0.87840843
9734,0.87840843,0.87000084,0.8760872,0.8757782,0.87410927,0.8084489,0.65470755,0.6915344,0.8679924,0.84939194,0.8062954,0.8793545
9735,0.8793545,0.87833977,0.87797546,0.88502884,0.87802124,0.81280905,0.65673834,0.6917219,0.87067986,0.857481,0.80262756,0.8914757
9736,0.8914757,0.87947655,0.8906307,0.8880482,0.88331413,0.86387944,0.6648937,0.69369817,0.88191223,0.8640938,0.79992294,0.87727356
9737,0.87727356,0.89141464,0.8877983,0.8840847,0.8860378,0.69832397,0.658762,0.6939061,0.88191223,0.8665638,0.80648994,0.8782196
9738,0.8782196,0.877203,0.87797546,0.8842735,0.8876877,0.70380265,0.6524363,0.69265604,0.88210297,0.8665638,0.8070698,0.86590767
9739,0.86590767,0.87814903,0.8760872,0.8738899,0.88515663,0.5817975,0.63646597,0.68807966,0.8860378,0.86735153,0.8128643,0.87158966
9740,0.87158966,0.8658314,0.87192917,0.8737011,0.88358307,0.62217957,0.62610346,0.6820981,0.8860378,0.86735153,0.8153744,0.86590767
9741,0.86590767,0.8715172,0.8707981,0.8731346,0.8784046,0.56907076,0.6120528,0.67416656,0.8873844,0.87376785,0.8151798,0.86439323
9742,0.86439323,0.8658314,0.8706074,0.8731346,0.87579536,0.5548709,0.59827965,0.66473705,0.88824654,0.87376785,0.79953575,0.87348366
9743,0.87348366,0.86431503,0.8715534,0.8687935,0.87483597,0.62801313,0.5925333,0.65590674,0.88824654,0.87376785,0.8005028,0.87083244
9744,0.87083244,0.8736019,0.87249756,0.87955475,0.8758354,0.5999858,0.58466786,0.64708114,0.88824654,0.87376785,0.8118973,0.8681812
9745,0.8681812,0.87057114,0.8685322,0.8755894,0.87514496,0.57139724,0.5752334,0.63790804,0.8857517,0.87376785,0.8149872,0.86458206
9746,0.86458206,0.86810684,0.8664532,0.8701134,0.8748741,0.5326103,0.5639931,0.6280525,0.8797035,0.87376785,0.8138294,0.8609829
9747,0.8609829,0.8646946,0.86569786,0.86803627,0.87418365,0.49467492,0.551466,0.6173629,0.87835884,0.87376785,0.8167248,0.858902
9748,0.858902,0.8609047,0.85738564,0.86237526,0.8712292,0.47272044,0.53916806,0.60605735,0.87230873,0.87376785,0.8232899,0.857954
9749,0.857954,0.8590088,0.85814285,0.86426353,0.86862373,0.46224725,0.5280076,0.5945138,0.87230873,0.87376785,0.82445145,0.85037804
9750,0.85037804,0.857872,0.85549736,0.8572769,0.86501884,0.3844337,0.5130847,0.58193725,0.87134933,0.87426186,0.8256092,0.8448849
9751,0.8448849,0.85048294,0.84850883,0.85350037,0.8610287,0.3365615,0.49688593,0.5682486,0.86779976,0.87781525,0.831789,0.8393917
9752,0.8393917,0.84479713,0.84189796,0.84519386,0.8566551,0.293976,0.4798721,0.5534879,0.864439,0.8760376,0.8356514,0.8227253
